ID_POST,post,DATE,nb_comment,nb_view,nb_like,Sentiment,Sentiments_comment,score_pondere,Topics,Topics_text
5548d604828463d1198b45f3,"  As perhaps already read in the interview (, I organize on  from 17.45 together with the  team, the railway canteen, the  retirement home, the  and  the first newcomer aperitif in the Erlenmatt West. All information about the program as well as the registration can be found under the following link:  I look forward to seeing you on , 28.  from  in the restaurant ""Le S"" of the  at  If you have any questions, please feel free to contact me via email () or via comment in the  newsstream. See you!   ",2015-05-05,2,0,0,0.782842744840309,1.5189331490546465,0.782842744840309,-1,Divers
554b7961828463b27a8b4571,"  Already heard?  is one of 6  for the Faktor 5 prize.  awards this prize to sustainable projects in the Basel region. If we win the Audience Award, we will use the prize money of 5000.- for rental items on your marketplace! Help us to carry the price home by voting for the erlenapp: click here to vote. Thank you very much!   ",2015-05-07,1,0,0,0.8940971409901977,0.6370972767472267,0.8940971409901977,-1,Divers
554f720d828463cd318b459b,"  Dear , the administration has already informed us three times by letter that cars may not be parked in front of the house. I don't quite understand why this request is not adhered to, but I don't mind it until the administration passes on additional costs to all of us. But the fact that cars are already parked in the underground car park on already reserved parking spaces really does not have to be. I am far from reporting such numbers, but appeal to the fairness of all those who pay for the parking spaces. If the majority of the cars are , it might be up to the administration to find a suitable alternative.   ",2015-05-10,3,0,0,-0.3915087655186653,0.842750234529376,-0.3915087655186653,0,Parking/Car
555517a1828463cb318b47e7,"  It would be very nice if the parking ban signs are better attached, so that they do not hit the grid,   ",2015-05-14,1,0,0,0.1583781689405441,0.8677123091183603,0.1583781689405441,0,Parking/Car
555a173d82846318378b4570,"  Dear  On  the underfloor container was emptied , several Bebbi saws got up again and neber the underfloor container and that although the container was empty and the shaft was free (I threw one in without any problems). As a result, ravens are already picking up the garbage bags and I can't imagine that she thinks it's nice if rats are added soon. I therefore appeal to the reason and decency of everyone to make the tiny effort to throw the bags INTO the container.   ",2015-05-18,1,0,0,0.1843972355127334,-0.857019224204123,0.1843972355127334,1,Garbage
555b02b682846366638b4577,"  Help the  to victory and vote for   and  ag under  If the  wins, the prize money will be invested in loan items for the settlement!   ",2015-05-19,1,0,0,0.5368035603314638,0.9750690241344272,0.5368035603314638,-1,Divers
555effa9828463c07f8b4697,"  When buying lamps and luminaires, make sure that they can be equipped with efficient light sources. A bright, reflective lampshade also enhances the  sure to buy LED, energy-saving lamps or fluorescent tubes. Tip: Photograph your old light bulbs Save the photo on your mobile phone to have the shape of the base and thread directly at hand and to be able to compare them well when shopping. Do not throw energy-saving lamps into the Bebbysack. Because of the mercury content, they belong in the hazardous waste. It's best to simply return them to the point of sale. Turn off the lights when you walk out of the room. Sounds obvious, but is often forgotten out of habit. If you haven't decided on a wall color yet: White walls enhance the lighting.Have fun doing something good for the environment!   ",2015-05-22,1,0,0,0.0380949676036834,0.1465183719992637,0.0380949676036834,22,Light
555f517d828463fb2a8b4569,"  Dear , I would like to place a bicycle pump in the bicycle storage room (in the middle of the underground car park), and maybe later a pair of simple tools so that the simple repairs can be easily done. It could be secured with a lock and chain combo so it doesn't disappear. :) I'm very happy to organize it, but I don't know if there is a requirement at all. The more we are, the less it costs per capita. For ~100 francs you could easily buy a robust, semi-professional pump that does not break . If you support the idea, I could organize a collection. Ich wünsche euch ein schönes lange Wochenende!     Dear ,I would like to place a pump in the Bikeroom (in the middle of the underground parking lot), and maybe a couple of tools, which can be used for some basic repairs. It would be secured with a chain and a lock to keep it safe. :) I could organize it and just would like to check if there is demand from anyone at all. The more we are, the less it costs. For about 100 CHF we could buy a steady, Semi-Professional pump, which will not brake down . Speak up if you support this idea and then I can organize the fund raising. Regards     ",2015-05-22,11,0,0,0.8311714129522443,8.293749337317422,0.8311714129522443,1,Garbage
557596858284639d1a8b466d,"   from  spoke about the 2000-watt certification of the Erlenmatt West site at 's new arrival reception. These are the most important milestones in the certification planning:Re-certification ""2000-watt area under development"" in / 2015Certification ""2000-watt area in operation"" not yet determined, planned for mid-2016More information about the certification ""2000-watt"" can be found under this link.Everything important about the past new arrivals is described under this link.   ",2015-06-08,1,0,0,0.5020431289449334,-0.3211398869752884,0.5020431289449334,28,Divers
5575fc4c8284639d1a8b474a,  Hello everyone. I live at  and found a blue terry cloth on the balcony . Does anyone miss that?   ,2015-06-08,3,0,0,0.4490962279960513,2.493778172880411,0.4490962279960513,24,Balcony
5576acfd82846380188b4646,"  Dear , Does anyone know if the garbage collection is? I have seen that  the container is already full and just want to know if there is a plan or it is claim-based? Thank you in advance,    ",2015-06-09,1,0,0,-0.1311826258897781,-0.6692751031368971,-0.1311826258897781,1,Garbage
557c51168284634b028b4677,"  I think it's a pity that the ""weeds"" should  be removed. Several people have already told me that they also enjoy the ""wild"" planting in the courtyard.   ",2015-06-13,4,0,0,-0.6689300294965506,0.7417268245480955,-0.6689300294965506,7,Pet
558a52438284630e728b467b,  Where should the visit be parked if it is no longer allowed in front of the house? It's blue zone everywhere.   ,2015-06-24,2,0,0,-0.4732719883322716,-0.2270344644784927,-0.4732719883322716,0,Parking/Car
558c07ba8284637e1b8b469d,"  Here are 4 simple energy-saving tips on the subject of stand-byThe best way to always completely disconnect your devices from the power when switing off. Convenient are power strips, whi you can swit off with a swit or a remote control. With many inkjet printers, it is important that you turn them off at the device swit beforehand. In any case, pull power supplies out of the socket after arging, because all argers that remain connected to the mains continue to consume electricity. Basically, the larger the power supply, the more power the devices  with all devices: Pay attention to a low standby consumption when buying. . regularly presents su products. To find the biggest power guzzlers at home, an energy cost meter is suitable - this is a device that you can place between the socket and the household appliance and with whi you can measure the power consumption of ea device.   ",2015-06-25,1,0,0,0.0616687387228012,0.5494594648480415,0.0616687387228012,17,Energy Consumption
558c2645828463d0438b458e,"  Dear  As part of an art project, I invite people to me to draw. What you just think of or notice or what you always wanted to draw. Whether it's a work of art or meaningless tingling. If you have the desire and courage, you can sit down at my table for  or more . Just come by and leave again when the desire evaporates. Drawing items are available. Coordinates:  ground floor Greetings    ",2015-06-25,4,0,0,0.585691780783236,1.879573383368552,0.585691780783236,3,Activities
558d4ebc8284634a648b4916,"  On my car in the underground car park  was the 2. Sometimes  the unfortunately unscrewable antenna stolen. Looking through the underground car park, I noticed that almost all the unscrewable antennas were missing. I approached a  who happened to be in the underground car park at his car . He had not even noticed the theft of his vehicle. I will report the theft. Not everyone has access to the underground car park. Increased attention and a webcam in the vehicle could help. In general, only  should have access to the garage.   ",2015-06-26,20,0,0,-0.6038227714598179,-5.235116446390748,-0.6038227714598179,30,Parking/Car
558f28468284631d118b4691,  Hello everyone Do any of you understand how to take out the pump filter of the washing machine to clean it? Somehow the whole thing looks completely different than in the instructions.   ,2015-06-27,3,0,0,-0.671134052798152,-1.8633844051510096,-0.671134052798152,10,Cleaning
5591383b828463eb6c8b4581,"  , we gave the tip to always completely disconnect all devices from the power. Plug strips are particularly suitable for this, which can be conveniently switched on and off. If you are not yet equipped accordingly, you may find something here: The Power Strip Swiss-Tec Comfort Switch from  for CHF 23.90 instead of 28.90, and the Steba E-Book socket strip from  for CHF 22.90 instead of 28.90 are available for a short time at a special price. (Postage-free delivery in Switzerland). More information and ordering options can be found here: , and here:    ",2015-06-29,1,0,0,0.6217753398232162,-0.0185257196426391,0.6217753398232162,21,Light
55919933828463497b8b458e,"  Dear !  As part of the first Ambassadors' Regulars' Table , we decided that we would like to set up a joint barbecue. Together means that (if possible?) all  of the Tangenten- and  should come together to chat together and meet new people! :-) The first appointment is on . In case of bad weather, the whole thing will be on  the 16th. ==References== The place of action is the courtyard (i.e. right in front of the front door). :-) Banquet benches are organized by us. However, we ask you to bring a salad/cake and something drinkable (water/soft drinks/beer/wine), as well as your own crockery/cutlery. So that everything runs a bit organized, please register at the link below. We are looking forward to numerous invitations! :-)  If you have any questions, please do not hesitate to contact me. Best regards,    Dearest ! During our first  Ambassadoren-Stammtisch , we decided to plan a community barbeque. All  of the Tangentenweg and  can come together and get to meet new and interesting people in the area! ☺ The first date is , 19th of July. If the weather doesn’t hold up, the whole event would be postponed to , 16th of August. The location is the Innenhof between the two buildings (right outside the door!) ☺ We will organise tables and benches, however we do ask you to bring salads/desserts, beverages (Water/Soda Pops/Beers/Wines) and your own Dishes/Cutlery. In order for things to run smoothly and planned, we would like you to write sign up using the following link. We are looking forward to numerous ! ☺ If you have questions, do not hesitate to ask. Best Regards      ",2015-06-29,6,0,0,0.7034925501793623,4.218697624863125,0.7034925501793623,3,Activities
5592f95b828463390d8b468f,"  I started a new topic because you can't attach photos when answering. It is about the alleged car antenna theft in our underground car park. I am  completely convinced that it is a marten pestolem. If you google you will find many similar examples and around my antenna there are marten tracks on the car roof. You can only see the traces depending on the incidence of light. On the attached photo I have increased the contrast. I have also seen such traces in other cars. With my antenna, the plastic seems a bit broken/nibbled. What can we do about it? Is the marten perhaps even ""trapped"" in the underground car park?   ",2015-06-30,12,0,0,-0.2655490487813949,-4.587151387706399,-0.2655490487813949,30,Parking/Car
55977c4782846311088b4595,"  Dear  I can understand that after moving in, the garbage and the huge pile of cardboard should get out of the new home . Everyone wants normality to return very quickly and that you don't have to cope with umpteen clean-up work. For this reason, I ask you to clear away the black, non-official!, garbage bags filled with cardboard and Sagex and other plastic, from the waste collection point at . And that is before the whole pile is softened by thunderstorms and heat and becomes a smelly broth in front of our entrance. In order to do the whole thing as easily and quickly as possible, the civil engineering office offers various solutions: 1) You stick a waste stamp on each bag and report the collection via the website. I assure you that it will work. 2) You separate the garbage correctly and bundle the box. Cords and ""Bebbisegg"", the official garbage bags of the city, are available for a small amount in every  or  branch. 3) You pack the mountain in your car and drive to the factory yard (direction St. Louis border), where you can dispose of everything, correctly separated of course, for little money. What is guaranteed not to work is ignore and wait for someone else to take care of it. Especially since the civil engineering office has already reliably removed the garbage a few times, down to your pile, and thus proved that they will ignore their mountain at most until St. Never's Day. And so far, all parties have been able to move in without major pollution and return to  life. Ergo, you can do it too!  In the hope that my push for community-friendly action will reach and inspire you Best regards and good settling in, a roommate   ",2015-07-04,8,0,0,-0.4634335488080978,-4.169652899261564,-0.4634335488080978,1,Garbage
5597e2f2828463667a8b4593,"  It already has a  regarding. Carton removal written. I would like to join her.  at  I put a TV box filled with the packaging material in the entrance area so that it does not soften. I ask those affected to dispose of this correctly, because the box is still there and no one feels addressed. The second concern concerns the underfloor containers. Despite repeated requests from , Bebbi bags have once again stood next to it on the , although there is enough space in the container. Especially in this heat a mess. Again, I ask you to dispose of them correctly, I don't feel like doing this for others every time! Please follow the rules, it makes living together much easier...   ",2015-07-04,1,0,0,-0.0986981987953186,-0.8990596691146493,-0.0986981987953186,1,Garbage
559f89e882846303568b46ff,  Dear  of  I have noticed that the door does not close properly. I have already reported it to the . But please make sure that the door behind you is closed properly.  Have checked it  .   ,2015-07-10,2,0,0,-0.6627675462514162,-0.8200716506689787,-0.6627675462514162,2,Security
55a3ec1782846386388b465e,"  Dear ! As part of the first Ambassadors' Regulars' Table , we decided that we would like to set up a joint barbecue. Together means that (if possible?) all  of the Tangenten- and  should come together to chat together and meet new people! :-) The first appointment is on . In case of bad weather, the whole thing will be on  the 16th. ==References== The place of action is the courtyard (i.e. right in front of the front door). :-) Banquet benches are organized by us. However, we ask you to bring a salad/cake and something drinkable (water/soft drinks/beer/wine), as well as your own crockery/cutlery/grill. So that everything runs a bit organized, please register at the link below. We are looking forward to numerous invitations! :-) If you have any questions, please do not hesitate to contact me. Best regards,   Dearest  During our first  Ambassadoren-Stammtisch , we decided to plan a community barbeque. All  of the Tangentenweg and  can come together and get to meet new and interesting people in the area! ☺ The first date is , 19th of July. If the weather doesn’t hold up, the whole event would be postponed to , 16th of August. The location is the Innenhof between the two buildings (right outside the door!) ☺ We will organise tables and benches, however we do ask you to bring salads/desserts, beverages (Water/Soda Pops/Beers/Wines) and your own Dishes/Cutlery. In order for things to run smoothly and planned, we would like you to write sign up using the following link. We are looking forward to numerous ! ☺ If you have questions, do not hesitate to ask. Best Regards     ",2015-07-13,1,0,0,0.7129804138094187,-0.0432762280106544,0.7129804138094187,3,Activities
55acd8d98284635f3a8b464f,  We provide the cakes and cupcakes for all the occasions .we also provide Vegan cakes . We make it with natural products freshly .we also give you in reasonable prices.   ,2015-07-20,1,0,0,0.844719766639173,0.0378642436116933,0.844719766639173,19,Food
55aff096828463817a8b4574,"  Hello!!! I ( ) saw the Bengal cat!!  the 22. ==References=. It ran over the entire construction site in the direction of the new block which is still being built. It rained, so maybe he came back!  I went out immediately and tried to find him, unfortunately in vain. Don't get through the locked grids. If you need more information you are welcome to contact us. Kind regards  Again   ",2015-07-22,2,0,0,-0.0484597384929657,0.6966613996773958,-0.0484597384929657,-1,Divers
55c0afa3828463cf578b4671,"  On , 12.   the  2. New arrivals aperitif in the restaurant Le S. Get to know your  and then go to the Silofest together with us! Details and registration:  _________________________ On ,  12th at 4 p.m. we welcome you to a ""Get-to-know-your--Apéro for the Erlenmatt West Quartier. Get to know your fellow  and come along with us when we afterwards go together to the Silofest! More information and RSVP:    ",2015-08-04,1,0,0,0.7667456611525267,0.9905076794093476,0.7667456611525267,3,Activities
55c9069882846393638b4610,"  Do you want to help shape the Erlenmatt West neighbourhood? Would you like to make a wide range of contacts in the district? Do you want to develop and implement ideas? Contribute something to the quality of life in the district? Come to the next  Erlenmatt West Stammtisch and get involved in your neighbourhood. We meet in the railway canteen to exchange ideas. Possible initiatives are: Quartierfest photo project ""Faces of Erlenmatt"" Sustainability Days ... their own idea? REGISTER  If you would like to be part of it, please select all dates that would suit you. We are currently in the process of scheduling:  __________________ Would you like to shape the Erlenmatt West neighborhood? Would you like to meet your fellow ? Would you like to do something for the community? Join us for the next Erlenmatt West  Roundtable. We meet at the Bahnkantine Restaurant. Possible initiatives are a neighborhood festival, a photo project , sustainability days.... or your own idea? REGISTER : If you'd like to join our next roundtable, please tick off all the times that would work for you: .   ",2015-08-10,1,0,0,0.3459582165814936,0.9826288875192404,0.3459582165814936,-1,Divers
55d5b3cd82846342528b45c4,"  Dear ,  I have provided a pump in the VeloRaum (about in the middle) for your disposal. Greetings,   Dear all, A bike pump is available for you in the middle of the bikeroom. Regards,     ",2015-08-20,6,0,0,0.5100588239729404,5.915350348630454,0.5100588239729404,1,Garbage
55db32fa82846322328b4576,"  You can  view your consumption of electricity, hot water and heating by going to the ""My Energy"" tile. There you can see your consumption per apartment and per person, and also the average per person for the Erlenmatt West. And soon you will also find the planning value for the 2000-watt area there. Please note: The function for the energy data is still in the test phase, i.e. errors  still creep in. If you discover an error or notice something, we look forward to receiving a message – just write an e-mail to . Even if you like something particularly well!   ",2015-08-24,2,0,0,-0.0680554807186126,0.28504379093647,-0.0680554807186126,17,Energy Consumption
55db6a6f82846322328b468b,"  Hey guys My antenna has already been stolen 2 times from my car and I gradually believe that someone is stealing the antennas of the cars at . I wanted to give you an advance warning. Please keep an eye open and if necessary, unscrew the antenna when leaving your vehicle. Greeting   ",2015-08-24,3,0,0,-0.7584933396428823,0.2241768259555101,-0.7584933396428823,30,Parking/Car
55decc93828463f9348b4567,"  Have you noticed it yet? Slowly but surely, it is also coming alive on construction site E! At this point, we from the  team would like to warmly welcome all  to construction site E on the app and in the district! By the way: If someone wants to greet the """" as a long-established , then write a nice, funny, warm or informative comment on this post. Also a very good idea: Come to the Neuzuzügerapero AND / ODER to the Silofest on .  and get to know the new and the old s personally. More information here: https://www..ch/community-articles/55c0afa3828463cf578b4671    ",2015-08-27,1,0,0,0.9336911607533692,0.982672929763794,0.9336911607533692,15,Activities
55e94b2282846376798b47d5,  Did someone lose a key ? Please contact me.   ,2015-09-04,4,0,0,-0.4238764233887195,0.4252786301076412,-0.4238764233887195,2,Security
55ec87c282846344128b4a58,"  Dear , for weeks I have been inviting people to draw spontaneously. The works are exhibited on this website:   Thank you for the contributions so far!   ",2015-09-06,1,0,0,0.9664455082383938,0.9583172677084804,0.9664455082383938,3,Activities
55eecac082846387668b45af,"  Thanks to whoever keeps leaving the doors to the bike storage area open, I returned home from vacation to find my bicycle stolen. I would appreciate it if everyone could make sure they are closing the doors to all communal areas   ",2015-09-08,6,0,0,-0.1784397214651107,-0.7718029730021954,-0.1784397214651107,2,Security
55f1258b8284636c4c8b4567,"  Dear , we would like to inform you that from , the access to the properties will be regulated. As already announced, the access via the  will be lifted and you will reach the  new like the  School / Musical Theater.Thank you very much for your knowledge.Kind regardsYour Wincasa team   ",2015-09-10,1,0,0,0.6811476647853851,-0.1671503186225891,0.6811476647853851,-1,Divers
55f1b8218284638b5a8b4700,"  Dear , I have concluded a contract with  for cable/Internet/landline. I was told that an  was absolutely necessary to identify the right telephone line for the connection. to wire, since this is a first occupation and no data of the previous  is available. After a few phone calls, it turned out that the new apartments can be clearly identified via the fiber optic socket. On these so-called OTO cans there is a characteristic number. This makes the  superfluous and does not save too little money. If you don't know what they look like, you can google for pictures.   Of course, I hope that everything really works smoothly for me and maybe someone can do something with this tip. Best regards,    ",2015-09-10,3,0,0,-0.1956185698509216,1.836821512319148,-0.1956185698509216,5,Internet
55f2ff6e82846318048b467f,  Does anyone k where there are parking spaces to rent near the development? The parking garages are all already full...   ,2015-09-11,8,0,0,-0.5847180485725403,-0.4543229541741311,-0.5847180485725403,0,Parking/Car
55f52803828463aa2d8b46b7,  Good day. Again something landed on the balcony. This time a pillow suit. Anyone who misses him should contact me. I live at  Kind regards    ,2015-09-13,2,0,0,0.1222649663686752,0.7944104429334402,0.1222649663686752,24,Balcony
55f82a60828463cb2c8b456a,"  View from  towards Riehenring, next to the Fossil construction site and the ""free parking spaces"" that still exist there According to information, a small park is to be created there !? if so, are there any plans for what this might look like? Yes, and I hope that entrances and access roads for the underground car parks on  to the Riehenring are also planned. I can't imagine that all traffic should lead over the ""single-lane 20 km/h"" tangent path.   ",2015-09-15,10,0,0,-0.1199415773153305,0.8575557698495686,-0.1199415773153305,-1,Divers
5602bff1828463a5018b4573,"  Black cat in the stairwell, who owns it?   ",2015-09-23,2,0,0,-0.1716453842818737,0.3738270793110132,-0.1716453842818737,24,Balcony
5603eb318284637e098b45a1,"  You want to dispose of your moving boxes in an easy way, a nice  might want to get them in an easy way? The easiest way to network is the marketplace in the  app. Put your boxes there for free or for a small amount – and you're both helped!   ",2015-09-24,3,0,0,0.8521927082911134,1.0247274143621323,0.8521927082911134,1,Garbage
5604eaee82846369468b456e,  hello together a short question what did you get from the quickline? I hane so far only get one card you with this I can not do much how is it with you?    ,2015-09-25,16,0,0,-0.4129487015306949,-0.4180284021422267,-0.4129487015306949,-1,Divers
5610230d828463bf708b462c,"  Sometimes it takes very little to save some energy. And if everyone always saves a little something, then in the end a lot has been saved.  4 simple tips on how to save hot water when washing dishes. Do not turn on the dishwasher until it is fully filled. If the dishes are only slightly soiled, the savings program is completely sufficient. Pre-rinsing is not necessary; if you do pre-rinse, use cold water for it. Instead, remove coarse food residues by hand in advance. Make sure that the dishes in the machine do not lie on top of each other so that the water can easily reach all surfaces. Even if you rinse by hand, you can save hot water. To do this, sort dishes and follow the correct order: glass, plates and cups, cutlery, plastic and only at the end pans and pots. Important: Use two basins instead of running water. Does anyone have a fifth good tip on this?   ",2015-10-03,2,0,0,0.2848850414156914,1.055405722465366,0.2848850414156914,18,Water
5610d7ba828463fa708b467f,  Hello.We live at  and have no warm/hot water . Does anyone have this problem too?   ,2015-10-04,9,0,0,-0.7639557756483555,1.7132807835005224,-0.7639557756483555,9,Water/Shower
5616ab3e82846380128b456f,  Do you live on the last floor of the building? Is there a big ladder somewhere that I can use to install light? I don't want to buy a big ladder.   ,2015-10-08,2,0,0,-0.5787209793925285,1.2177751697599888,-0.5787209793925285,22,Light
561a27dc828463db6c8b458e,"  Hello everyone who of you has already hung something heavy like hanging cabinets or something similar in the apartment. tried to hang??? What about hanging pictures on the Rigips walls? I wanted to mount a shoe cabinet on the wall in the entrance in the hallway and hang a mirror, but the walls cannot be drilled deep, that I can not even get a dowel completely in. Must also admit that I tried this with a battery recorder. Are these walls made of concrete? Do I need an impact drill? And the other walls that are made of Rigips (I think it's from Rigips), how much would they withstand?    ",2015-10-11,3,0,0,-0.5105575360357761,0.63228914514184,-0.5105575360357761,-1,Divers
561c23b882846361358b4578,"  Not with me. I have already made a report. I would only be interested to know if I am the only one. Since the ventilation is controlled centrally, maybe the whole system does not work? Do you have the problem too?   ",2015-10-12,6,0,0,-0.6634182333946228,0.3309658467769623,-0.6634182333946228,12,Ventilation
561cb5ba828463033b8b457d,"  To all  We have received various reports regarding non-functioning heating and ventilation. The construction management is informed about the fault and tries to remedy it as quickly as possible. We ask for a moment of patience.With this information, we would like to remind you at the same time that with the darkness also the number of burglaries increases. Therefore, please always keep the front doors closed and check when driving through the car parking garage that no  are guaranteed access. Thank you very much for your help! Your Wincasa Team   ",2015-10-13,13,0,0,0.0310429632663726,-4.228501981124282,0.0310429632663726,12,Ventilation
561d706b828463ab5c8b459c,  It is important that we find a meeting as quickly as possible to discuss this problem seriously and to work TOGETHER to find a solution with the administration. I tried to upload a file from the >Type>. Contact me with date suggestions on  or . Thank you   ,2015-10-13,7,0,0,0.3973249457776546,-2.607645667856559,0.3973249457776546,11,App
56248fb2e3c36cbc008b456a,"  Hello everyone We bought a 200 cm high shower curtain from . Unfortunately, it seems to be a bit short, at least the floor gets almost as wet as without a shower curtain. Does it look similar in other apartments? Greetings    ",2015-10-19,9,0,0,-0.5309969484806061,-1.238250661641359,-0.5309969484806061,-1,Divers
5626a44f4c373d9c008b456f,"  Dear , 3 very different topics... 1. Do you have experience with /fiber optic network provider? Has anyone already signed a contract? Can you please share your experience?! +  I looked at my home network, and found that the cables integrated in the wall can only provide 100Mbit. My guess would be that the speed is limited because of the split wire pairs (2x2 for LAN, 2x2 or 1x2 for landline telephony). Can anyone confirm that? 2. Has it been published somewhere how road traffic is being expanded? Z.b.: Can you enter later through the  (from the roundabout or )? 3. ~, earthworks were carried out in the courtyard. Is it part of a larger concept? Looks like life has again found its way between the small stones. :) Greetings:     ",2015-10-20,7,0,0,-0.4704665094614029,1.850263296160847,-0.4704665094614029,5,Internet
56278b8a4c373dd0008b456f,"  And  again the question about heating. Does anyone notice that the heating is doing something? So I find that I come to a cold and unheated apartment. I've turned up the heat and I don't think anything is happening. Best regards , Tangente 30   ",2015-10-21,17,0,0,-0.5710875540971756,-3.6204777266830206,-0.5710875540971756,6,Heating
562e8ea0c94d02f9008b4568,"  In the , 2 windows are fogged up on the outside (not from the rain but from cold and fog).  The windows are not covered by the inside of the apartment and thus there is no temperature shock. With you too?  A clue why?   ",2015-10-26,3,0,0,-0.2973730415105819,-0.7254313509911299,-0.2973730415105819,-1,Divers
562fd66acee65db0008b4571,"  Hello everyone  Can someone in the new building at  already obtain Internet via the connection (if so, from which provider)? Apparently not yet possible for Cablecom customers...:( (The administration still has to allow new steps according to  )  Thank you for your answers   ",2015-10-27,10,0,0,0.014702022075653,-1.818376291543245,0.014702022075653,5,Internet
5630d7e33562c488008b4567,"  The city cleaning? Then a responsible person should notify them that the 2 waste bins (between ) will be included in the ""Leer mach Tour"" calendar.   ",2015-10-28,6,0,0,-0.1148263067007064,-4.552588004618883,-0.1148263067007064,1,Garbage
563228ba9f854ce8008b457d,"  Does anyone else have this problem?  I have a millimetre thick layer of dust on all furniture when I set the ventilation to maximum... if set to minimum, the problem is significantly reduced. Does anyone else have the problem?  Shouldn't filters actually be installed here?   ",2015-10-29,10,0,0,-0.5116643235087395,-3.651369007304311,-0.5116643235087395,12,Ventilation
5633e83535835941018b4575,"  Hello everyone I got my apartment keys  () in . When I came into the apartment it was not cleaned and glue was pouring out of the parquet. On the sliding doors in the logia were cement stains. The windows are missing the handle I can not open them :( I thought to myself that  will still be done like the name tags. But when I went back to the apartment , everything was still the same as on . Was that the case with everyone? Aren't the apartments at least handed over in such a way that it does not look like an unfinished construction site?   ",2015-10-30,9,0,0,-0.7642914075404406,-3.0455794683657587,-0.7642914075404406,-1,Divers
56350220ff39659e018b4589,"  We hear sawing and drilling at  on weekdays and throughout . Even outside the statutory rest periods. It's hard to say which apartment it comes from. We are happy for any hint. It does not bother us the construction site. It comes from an apartment. It cannot be that one saws and drills or drills. has been moving in for  already, and that in the alpine common rest period,  also at .oo clock Thank you very much for any hint! Best regards,  Girl   ",2015-10-31,1,0,0,0.573031909763813,0.2761512622237205,0.573031909763813,13,Construction
