ID_POST,comment,sentiment
553bac0a828463117f8b457f,"  Yes, we have the same experience... I had cleaned on my knees with brushes and water wash, then dried with rags and dust drunken. but that only works for a short time. This is due to the construction site and we have also reported this to the administration. hopefully a good solution will be found. While we try apple dinner ;)   ",0.6040187031030655
553bac0a828463117f8b457f,"  How relieving to hear that you are also lining up. For me, scrubbing with a brush has proven itself. After all, there is no lint :)   ",0.9072574349120259
553bac0a828463117f8b457f,"  By the way, under ""My apartment"" there is an area ""Floor plates"". There are some, little information about the plates in the bathroom. However, this did not help me much. LG   ",-0.8951994134113193
553bac0a828463117f8b457f,"  The floor in the bathroom is horrible, no matter how often you clean it, it always looks dirty And sticks.  Have also scrubbed on kneel with my hands but can forget that. No idea which  came up with the idea it is absolutely impractical.   ",-0.9617686201818287
553bac0a828463117f8b457f,"  Dear  - yes, just  I cursed again. if you clean it, it is immediately dirty again. Although I already walk around with slippers and don't comb my hair in the bathroom ... :( stupid.   ",-0.9287695428356528
553bac0a828463117f8b457f,"  It seems that everyone has the same problem, and we should demand a solution. From my point of view, this condition is hygienically unacceptable! Wheelchair accessible is very good, but as the kitchen shows, it can also be solved differently. LG   ",-0.11992223560810089
553e00698284638f708b4569,  We have set our account to English language. It's a pity that messages or certain PDF are only on DE.   ,-0.48878462612628937
553e00698284638f708b4569,  Does the introduction take place in any weather?   ,-0.03475106507539749
553e00698284638f708b4569,  Good question: We ask if the introduction would also take place in storms or rains.   ,0.24508921056985855
553e00698284638f708b4569,"  I have clarified this briefly: the introduction will take place , even if it should rain.   ",0.1678127869963646
553e00698284638f708b4569,  Have the appointment unfortunately overslept there is another introduction?   ,-0.5162934511899948
553e00698284638f708b4569,"  I have clarified the question with the person responsible: as soon as a few interested parties get in touch again, an  introduction can be organized again by the compost consultancy , a department of the city nursery. but if there is interest, you can also simply come to the square on  and let those present show you how work is done. E-mail address for direct contact:    ",0.3230894999578595
553f3f788284638f708b4711,  Is there any further information on this? Thank you very much   ,0.8694068430922925
553f3f788284638f708b4711,"  no unfortunately not yet, the technology is still being clarified, we will get back to you as soon as there is something new.   ",-0.08037225902080536
5541f47382846332388b4584,  Thank you very much worked :-))   ,0.977839904371649
5548d604828463d1198b45f3,"  Dear  Many thanks for the invitation to the newcomer aperitif on . . I would have loved to come, but unfortunately I am absent that day. Hopefully another time. Sincerely,    ",0.6968925930559635
5548d604828463d1198b45f3,"  Dear Mrs. , Thank you for your message. It's a pity that it doesn't work out this time, but I'm happy to keep you up to date on further events via the . For example, there is expected to be another new arrival aperitif in , for all those who will not move in . Of course, you are also welcome!  Best regards,     ",0.822040555998683
554b7961828463b27a8b4571,"  By the way: If you vote, you automatically take part in a competition: So another reason to participate!   ",0.6370972767472267
554f720d828463cd318b459b,  The administration should find a good alternative for visitor parking!   ,0.37316806614398956
554f720d828463cd318b459b,"  Yes, please purchase visitor parking spaces!   ",0.5180571507662535
554f720d828463cd318b459b,"  I also think it's a pity that certain  simply don't follow the rules. I can understand that if you have to unload something heavy at the beginning, park the car briefly on the Trotoir, because it is the shorter way. Often, however, I see the same cars again and again, which thus save the  fees of the underground parking spaces. At the MFK of the canton BS you can buy a parking ticket for the blue zone for 10 francs , which is a fair alternative to parking in front of the house.   ",-0.048474982380867004
555517a1828463cb318b47e7,"  Thank you for the hint! Please report this directly to the administration via the service center, stating the exact location. Thank you!   ",0.8677123091183603
555a173d82846318378b4570,  I join.  I met a  who put his garbage bag in front of the shaft . He did not seem to be from the settlement and probably found it practical to put his waste here. It is such a pity if natural sense is not enough for this topic and you really have to go so far as to install video surveillance. :/   ,-0.857019224204123
555b02b682846366638b4577,  Many thanks to everyone who participated!  we are curious to see who won the race!   ,0.9750690241344273
555effa9828463c07f8b4697,  I'm in   ,0.14651837199926376
555f517d828463fb2a8b4569,  I would participate in the collection for a bicycle pump.   ,0.5479030525311828
555f517d828463fb2a8b4569,  I also   ,-0.029080264270305634
555f517d828463fb2a8b4569,"  Yes, me too!   ",0.8263642387464643
555f517d828463fb2a8b4569,  We are also there   ,0.241607416421175
555f517d828463fb2a8b4569,"  great idea, I'm in   ",0.9565215068869293
555f517d828463fb2a8b4569,  We would also participate! :-) Thank you very much!   ,0.9868933585239574
555f517d828463fb2a8b4569,  Hello . I would also like to be involved in this. Thanks for the good idea! Dear Greetings    ,0.9730222147190943
555f517d828463fb2a8b4569,"  Great idea, I'm in   ",0.95692487526685
555f517d828463fb2a8b4569,  Hi . Great idea. We would also participate in it.   ,0.9516869387589395
555f517d828463fb2a8b4569,  I would also participate :-)   ,0.91792270867154
555f517d828463fb2a8b4569,"  Great idea, I'm in! Good idea! We are in!  !   ",0.9639832910615951
557596858284639d1a8b466d,"  ""A quarter free of cars - where the  can play on the street"". That sounds great! Unfortunately, the reality is different. I don't let my  play on the street.   ",-0.3211398869752884
5575fc4c8284639d1a8b474a,  Hello. It may be that it fell down on me. I will come  briefly and see if it is mine :-). Thank you very much!  Greetings Castiglione   ,0.9492461623158306
5575fc4c8284639d1a8b474a,  Hello.  we get a visit. Would it also work ? Greetings back.   ,0.5967161804437637
5575fc4c8284639d1a8b474a,  Of course. Thank you again.   ,0.9478158301208168
5576acfd82846380188b4646,"  Household waste would be in the residential district Rosental (Erlenmatt belongs to the Rosental)  and ). However, I don't know how they handle it with our underfloor containers. Would be a bit strange if they were already full again on the first day after the pick-up... although I have the feeling that it was a bit too small for our settlement.   ",-0.6692751031368971
557c51168284634b028b4677,"  People who visit our park out of interest in the new development have already expressed their enthusiasm several times about the diverse planting, which is perceived as ""modern"".   ",0.899541983846575
557c51168284634b028b4677,"  yes, it's a pity that this gets away, even the real chamomile is there. and poppy..   ",-0.8600551104173064
557c51168284634b028b4677,"  Dear , the garden must be maintained regularly, otherwise the weeds will grow uncontrollably and destroy the planting. Maintenance costs would also increase if care does not take place regularly. The garden is still kept as green as possible and with wild plants. Kind regards    ",-0.20869080722332
557c51168284634b028b4677,"  Dear Mrs. , thank you very much for the answer. As green as possible and with wild plants, the garden remains a feast for the eyes :) Of course, it makes sense that care must be. Best regards, . One more message: The faucet next to the exit into the garden of house  has been dripping increasingly for some time.   ",0.9109307583421469
558a52438284630e728b467b,"  Blue zone is not a ""Erlenmatt problem"", in the whole of Basel there is almost only blue zone. When does the main  come?  and on , parking in the blue zone is possible indefinitely. At these times it is parked in front of the houses but at the Riehenring it has free parking spaces. It seems to me much more a problem of human laziness ;). Nevertheless, it would be good if there were temporary  parking spaces. Limited in time, so that the parking spaces are then not permanently occupied by . Because even  you can still often see the same three or four cars standing on the  and .   ",0.04693104326725006
558a52438284630e728b467b,"  Dear , please note that the property from the pavement belongs to the city of Basel. Therefore, no  parking spaces are possible due to our plot size. In addition, parking on the pavement, as on all public roads, is strictly prohibited (pedestrian zone). Please use the blue zone. After completion of the work on the neighboring properties, the parking spaces in the blue zone are no longer occupied by the . Kind regards    ",-0.2739655077457428
558c07ba8284637e1b8b469d,  Power guzzlers in the kitchen: The two halogen bulbs installed in the extractor hood of 25 watts each. The rest of the kitchen has great LED lamps. I immediately replaced the two spotlights in the extractor hood.   ,0.5494594648480415
558c2645828463d0438b458e,"  Wow, that's a great idea. Unfortunately, I only saw it . Next time (if something like this is planned) I would be there. Do you k the painting rooms according to ? I am considering setting up one in Riehen ( Best regards,    ",0.9287618342787027
558c2645828463d0438b458e,  too bad would have come.. only  seen!   ,-0.7988062389194965
558c2645828463d0438b458e,"  I didn't k , thanks for the tip, sounds exciting. I'll do a second round , come by if you like! Greetings   ",0.9772310024127364
558c2645828463d0438b458e,"  Crap, again only seen . Should check this here more often... It's great that you're doing it. I would be interested in the art project!   ",0.7723867855966091
558d4ebc8284634a648b4916,  With me ama auto I noticed  that my auto antenna is also missing!!   ,-0.6817412320524454
558d4ebc8284634a648b4916,  With me as well...   ,0.0799918845295906
558d4ebc8284634a648b4916,  With us too.... Unbelievable something like that!   ,-0.6330171413719654
558d4ebc8284634a648b4916,"  Have  glbei my car looked, the antenna would be unscrewable... but luckily it was still on it. But I'm curious! Access to the garage has every person with a house key and everyone grabs the chance and runs in shortly after another car. The problem is that we all don't k each other so practically and you don't judge who is running into the garage...   ",-0.1747673600912094
558d4ebc8284634a648b4916,  With me too.   ,0.17647860944271088
558d4ebc8284634a648b4916,"  Yes, for me too...   ",0.5561083219945431
558d4ebc8284634a648b4916,"  Could it also be a marten that unscrews the antennas? Sounds unbelievable, but with me there are a lot of marten paw tracks around the antenna base as well as on other obviously affected cars. Have never heard of such a thing, but who ks? ==References== the garage door was open all . So it is easy for the marten or anyone else to gain unauthorized access to the garage.   ",-0.4738919585943222
558d4ebc8284634a648b4916,"  Dear , please report thefts directly to the  and your insurance company. Please always make sure that you do not let  into the garage. If you notice anything suspicious, inform the  immediately. Kind regards    ",-0.42136792838573456
558d4ebc8284634a648b4916,  So there are martens for sure.. have seen some sneaking around in front of the tangent path..   ,-0.0655343234539032
558d4ebc8284634a648b4916,  my antenna is also missing.. wouldn't have noticed it at all.. on the tangentweg side only 1 car has an antenna on the roof..   ,-0.5572007093578577
558d4ebc8284634a648b4916,"  I saw  that an antenna is lying on the ground next to my car. Since I didn't know who she was, I just left her there.  If you would like to check if it is your own, place no. 55 in the front left on the ground is one (On the grid to the bike stand).   ",-0.15033544600009918
558d4ebc8284634a648b4916,  With me too! but I noticed that the garage door remains open for hours during  because everyone can go in and out!   ,0.5904628224670887
558d4ebc8284634a648b4916,  It was also stolen twice by my  when she was visiting.   ,-0.528551384806633
558d4ebc8284634a648b4916,  My antenna is also missing...   ,-0.7822648994624615
558d4ebc8284634a648b4916,  well there someone has found a replacement bearing.. :-((   ,-0.28113093972206116
558d4ebc8284634a648b4916,"  If you google a bit you will find many examples regarding martens and car antennas, there are even videos on which you can see how marten bites on the antenna. So could well be a marten problem.   ",-0.2056078091263771
558d4ebc8284634a648b4916,"  The garage door was open for two full days because it was broken and could not be opened on , so we had to call the emergency home service. Of course, we can't do anything about it, just anyone can get in.   ",-0.6822954900562763
558d4ebc8284634a648b4916,"  The garage door was open for  due to a technical defect. In this case, it may be difficult to check that no one enters the garage without authorization.   ",-0.550291521474719
558d4ebc8284634a648b4916,"  dear people talked to my garage  about the antennas and the marten problem. and I also googled, so martens can very well damage antennas, i.e. they try to bite through the rubber. what is not possible is that a four-legged marten unscrews the antenna. it is therefore a two-legged marten. uh.. thief.. it's a pity that people do something like that. home. we can all make a joint complaint (police/insurance) for theft. My  gave me the tip to lay out the floor of the parking lot with wire mesh, martens apparently can not go on it. in addition there is marten spray and the marten shock apparatus costs about 700 and is not covered by the insurance. ==References== Sfr. 80   ",-0.6601737178862095
558d4ebc8284634a648b4916,"  Personally, I would not make an advertisement, I am so convinced that one or more martens unscrew the antennas. They can do it! Look at e.g. watch the following video:  (or search  for video with the title ).   ",0.21001377701759338
558f28468284631d118b4691,  I haven't tried it yet. => request to the property management if the instructions are not correct.   ,-0.6446731146425009
558f28468284631d118b4691,"  I have  managed to turn it out, but had to drain about 3 liters of water, do not k if this is normal.   ",-0.4406915083527565
558f28468284631d118b4691,  yes I have already noticed that the manual does not match the model.   ,-0.7780197821557522
5591383b828463eb6c8b4581,  Will this be a sales platform here ?   ,-0.01852571964263916
55919933828463497b8b458e,"  Great idea / action! Everyone brings their own grilled food (meat, sausage, etc.), I suppose? Is there a barbecue?   ",0.9144291612319648
55919933828463497b8b458e,"  Exactly, the grilled food is brought by yourself (also not intended for sharing, unless someone wants that). Best regards,    ",0.3456178903579712
55919933828463497b8b458e,"  Hello everyone  I heard you still need fixed bench sets. You are welcome to borrow them from us, but you have to get them yourself and bring them back again. If you are interested, please contact me. Attention I am from   in the holidays. LIeber Greetings  QTP Rosental/Erlenmatt   ",0.33754152432084084
55919933828463497b8b458e,  I also think it's a good idea.  we just hope for good weather.    ,0.9287873208522797
55919933828463497b8b458e,  We hope that as many as possible can bring a barbecue. I don't have one myself. :-)   ,0.7026222329586744
55919933828463497b8b458e,  Great thing! I'm looking forward to it!   ,0.9896994951413944
5592f95b828463390d8b468f,  We have some martens with us - I have already seen at least three martens - all in front of the house on  on the construction site!   ,0.5342975854873657
5592f95b828463390d8b468f,"  Is also the case with me, the plastic base where the antenna is screwed on, is totally tightened. The problem is, our garage is not completely protected. There are loopholes everywhere where the animals can easily access. For example, at the back of the bike entrance. Unfortunately, when planning the garage, no one thought about something like this.   ",-0.7723945826292038
5592f95b828463390d8b468f,  Here is an example video of how to do this:    ,0.016497939825057983
5592f95b828463390d8b468f,  My antenna is also off! But she was nowhere to be seen?   ,-0.76601373963058
5592f95b828463390d8b468f,  I had marten damage shortly after moving in. A marten in the underground car park would explain this.   ,-0.5794710386544466
5592f95b828463390d8b468f,  I go in and out of the underground car park at all times as I work at the airport but have never seen a marten   ,-0.3837672434747219
5592f95b828463390d8b468f,  There are some martens. You can see them outside  (they like to slip through the large construction equipment of the construction site) - but I can't really imagine that such a marten unscrews ALL antennas. Especially  in addition (to the antenna) at mirauch the cap of my trailer hitch is missing. I think all this is more of a prank..   ,-0.6083970032632351
5592f95b828463390d8b468f,"  I take everything back and claim the opposite - also the new antenna is  gone and on our second car there are traces of urine on the roof. I  also believe in the marten theory. Since the other car does not have a common antenna, it was probably annoying....   ",-0.7708451133221388
5592f95b828463390d8b468f,  My antenna has also been stolen/stolen. I would really appreciate it if the administration could make the underground car park marten safe! Because I don't want to have to get a new antenna    ,-0.5843127816915512
5592f95b828463390d8b468f,"  You have to pay a little more sensitive attention to the closing of the garage door, when I walked through the garage door with the dog at  about , I always wait until the gate closes, waited sitting upstairs a marten to sneak in   ",-0.21903393790125847
5592f95b828463390d8b468f,"  To about 01: my  saw a marten in the underground car park, followed him by bike, he then ran away!   ",-0.04974867403507233
5592f95b828463390d8b468f,  My antenna is also gone. Would like to k what  and who is responsible. What do you do about it? We pay enough for the garage and expect security for our cars   ,-0.40396279841661453
55977c4782846311088b4595,  They speak to me from the heart; I couldn't have explained it so well and in detail! another roommate   ,0.6216207072138786
55977c4782846311088b4595,"  Good words, that's exactly how I see it! Unfortunately, there seems to be no point in appealing to common sense here on the Erlenmatt. The waste is already accumulating in the courtyard, but there are probably external people. The administration should finally do something. What concrete, correspondence does not help! We have a nice facility, but how long should this stay that way..?   ",-0.6312208920717239
55977c4782846311088b4595,  I have the feeling it has become even more waste in the meantime.  there are already bags of glass bottles and aluminum cans around! I can't imagine anyone doing this with full intention. Think they are people who are simply not properly informed in this regard. With us live relatively many who moved directly from abroad and also do not speak the language. Maybe you just have to inform the appropriate people in a friendly way in their language. These people certainly don't read or understand the news here in the app.   ,-0.8847081596031785
55977c4782846311088b4595,"  I join! Something has to happen here, otherwise we will be living in a garbage dump . At least someone is very happy about the condition: the birds and martens! I came home  and saw three martens / rats in the garbage. Evil...   ",-0.593769371509552
55977c4782846311088b4595,"  I can only join you, this huge mountain of waste is really very annoying. And I believe especially for those who have their balcony just above it. It is self-evident that everyone disposes of their own waste and does not just put it on the street with the hope that someone will destroy it.... think that's a sad attitude.   ",-0.9524189135991037
55977c4782846311088b4595,"  Somehow all the garbage was gone,  there are again two black large garbage bags lying there, ... It's hard to believe.   ",-0.4781981408596039
55977c4782846311088b4595,  I also thought I didn't see right when I drove out of the underground car park !   ,-0.8124468764290214
55977c4782846311088b4595,"  Panic for nothing, the new bags have bulky goods vignettes!   ",-0.4385112524032593
5597e2f2828463667a8b4593,"  I see  the same way. There are containers. Everyone got a key and the explanation for it. And it just doesn't work again and again. When the container is full, it's something else. It is a great pity that some act so carelessly at the expense of the general public.   ",-0.8990596691146493
559f89e882846303568b46ff,  The door still does not close and is usually open :(   ,-0.7647776026278734
559f89e882846303568b46ff,  This was also the case at .   ,-0.05529404804110527
55a3ec1782846386388b465e,  Does the grill party take place? Only 3 people have joined so far.   ,-0.04327622801065445
55acd8d98284635f3a8b464f,  For details contact us at     ,0.03786424361169338
55aff096828463817a8b4574,"   we have seen a cat in the garage, she hides under the cars, she is tigered and has long legs   ",-0.1544094756245613
55aff096828463817a8b4574,"  Dear , thank you very much for the message (which unfortunately I have only seen ) and your  very attentive sympathy!  We found him again , he is  fully vaccinated and is  allowed out. Since then he also comes home when he is hungry ;-) I hope we have removed all the missing posters, but it may be that we have overlooked a few... Best regards and thank you again,    ",0.8510708753019571
55c0afa3828463cf578b4671,  Great thing. I'm already looking forward to that. Thanks for organizing!   ,0.9905076794093475
55c9069882846393638b4610,"  Dear ,  Der 2. Erlenmatt West Ambassadoren Stammtisch will take place on  in the railway canteen. I look forward to seeing you all soon and wish you a nice time until then!  Best regards,   __________________________________ Dear   The next Erlenmatt West Ambassador Roundtable will take place on  at the Bahnkantine. I am very much looking forward to seeing you all again and wish you until then a great time. Kind regards,     ",0.9826288875192404
55d5b3cd82846342528b45c4,"  That's great, thank you very much!!!! :-)   ",0.9908341616392136
55d5b3cd82846342528b45c4,"  Great, many thanks :)   ",0.9829005158971995
55d5b3cd82846342528b45c4,  Super! Thank you very much!   ,0.9883179141907021
55d5b3cd82846342528b45c4,"  Wow, that's a great service, thank you! :-)   ",0.9907853532349691
55d5b3cd82846342528b45c4,  THANK YOU! I have already contributed financially. :-)   ,0.974383432418108
55d5b3cd82846342528b45c4,  Thanks to everyone who has already supported our small project! :)   ,0.9881289712502621
55db32fa82846322328b4576,"  ""Consumption data failed"" :-)   ",-0.26981955766677856
55db32fa82846322328b4576,"  Hello  If you continue to encounter the problem, please report. Then I clarify that. As much as I've received feedback from other places, it works. Greetings   ",0.5548633486032486
55db6a6f82846322328b468b,"   the antenna on the car was stolen for 3 times from  to . The fact is: It is deliberately stolen. However, whether it happens at  or during , I can not say. I will  call in the  and ask everyone to keep their eyes open.   ",-0.6734137292951345
55db6a6f82846322328b468b,"  Hello ,  the topic has already been  here lg   ",0.07243553549051285
55db6a6f82846322328b468b,"  Hi . I will do the same. Thank you for your comment. Hi . I was already familiar with this article. Also you, thank you for the input. Greetings    ",0.8251550197601318
55decc93828463f9348b4567,  Thank you very much!   ,0.982672929763794
55e94b2282846376798b47d5,"  Is there a small, black bicycle key on the waistband?   ",-0.03163890540599823
55e94b2282846376798b47d5,"  Hello, no it is  an apartment key....   ",-0.16257206350564957
55e94b2282846376798b47d5,  Please send the key to the administration if it has the same locking system number. So we can find the . Thank you very much.   ,0.5961628817021847
55e94b2282846376798b47d5,  I already sent the key to the administration () on . LG   ,0.02332671731710434
55ec87c282846344128b4a58,  Cool idea 👍🏼   ,0.9583172677084804
55eecac082846387668b45af,"  i see these doors many times opened.. but good to know: they should be closed by key, because it is possible to anybody to open these doors without key.. so sorri for you..   ",0.4979155957698822
55eecac082846387668b45af,  Didn't you lock your bike? I would not count on people closing the doors (I close the doors everytime)!   ,-0.4047684222459793
55eecac082846387668b45af,  I keep hearing about garage incidents. Maybe cameras are in order? Like they said we have cameras on our trash can to see who puts trash in or not. Thinking the garage would be a priority of the two.   ,-0.36702505871653557
55eecac082846387668b45af,  Yes the bike was locked to the metal bike stand. Only one of my two bikes was taken (unfortunately the more expensive one) which would lead me to believe it was probably a single person who took it. I also agree that cameras and some signs indicating that cameras are present would be a deterrent. But in the interim it would be good if people could ensure that all doors that require a key are properly closed and cannot just be pushed open   ,-0.03262704610824585
55eecac082846387668b45af,  As said above it is not enough just to close the door everybody can slip his hand  through the metal mesh and open the door from inside out..   ,-0.1800115704536438
55eecac082846387668b45af,  Sorry to hear about this. A bit of due diligence and common sense goes a long way! I have found that the Cellar door is not often locked from previous  accessing it.  Maybe request locks which lock upon shutting?   ,-0.28528647124767303
55f1258b8284636c4c8b4567,  Does this only affect  or  and ?   ,-0.1671503186225891
55f1b8218284638b5a8b4700,"  I also installed , myself, was quite simple.... you don't really need a . And fiber optics are great :)   ",0.9519100072793663
55f1b8218284638b5a8b4700,"  The fiber optic number can be found in the electric box which we all have right at the entrance, so you can register your connection with your provider (be it  /  / ) and install it without an electrician :-) It worked out great for me.   ",0.9466656721197069
55f1b8218284638b5a8b4700,  Has anyone connected  to the glass cable via this OTO socket?   ,-0.06175416707992554
55f2ff6e82846318048b467f,  we have a parking space for rent in the garage on  -  tel.  or    ,0.07346633449196815
55f2ff6e82846318048b467f,"  Since I am curious what the 10-15 , who still park their car  in the parking ban, will do when the road is finished and you really can no longer park at this point. Accordingly, they have  missed to rent a place in the underground car park!   ",-0.40204382687807083
55f2ff6e82846318048b467f,  Parking space on  for rent. Fam.  Tel    ,-0.1675259843468666
55f2ff6e82846318048b467f,"  Do you rent a parking space through the property management, which you then rent out more or less? Is that possible?   ",-0.07396803423762321
55f2ff6e82846318048b467f,  I am the owner of a PP that I do not need ....   ,-0.8188286488875747
55f2ff6e82846318048b467f,"  Thanks to everyone for the answers, we have  found somewhere.   ",0.9040591097436845
55f2ff6e82846318048b467f,  For all those who are still looking for a parking space: Next door in the Erlentor there are currently 15 parking spaces for rent.    ,0.13674024865031242
55f2ff6e82846318048b467f,  Test   ,-0.10622215270996094
55f52803828463aa2d8b46b7,  Good day The pillowcase has probably fallen off. I will come to pick it up . We apologize for the inconvenience. Kind regards    ,-0.04208202660083771
55f52803828463aa2d8b46b7,"  Good morning. No problem, thanks to the app this is problem-free. You have to try to ring the bell  as I am not at home all . Otherwise, I will try it when I am at home. Kind regards    ",0.8364924695342779
55f82a60828463cb2c8b456a,"  Hello Mr. , search for ""City Terminal"" in  Pictures. Information about the project can also be found there. I wish you a nice , your neighbor😉   ",0.9377366451080889
55f82a60828463cb2c8b456a,"  The wave with the large-scale concrete fitting becomes horrible. Let's hope that this is not implemented . 20 million for concrete? We should think about this and better provide more green spaces for the city. The planned terminal with concerts would be a thorn in my side, the noise pollution certainly enormous. Let's see if this is really implemented...:/   ",-0.8208228703588247
55f82a60828463cb2c8b456a,"  Apparently, the access via  is completely lifted and then leads via  to the Musical Theater.   ",-0.02233179658651352
55f82a60828463cb2c8b456a,"  Hello and thank you Mrs.  for the information. At the first sight of the pictures of the future of the square, the literal ""spit away"" remained away from me. Concrete wherever you look and that for 20.5 million. There is the planned tree rain that is to occupy a quarter of the site a ""tree between tons of concrete"" A commentary by  in the  said: Do the young people really want to stay on, above and under bare concrete? Where is the fresh, shady greenery? The square looks like a desolate plain, like a wide bus station or parking lot with a bridge, which makes you believe that you can drive under it directly to the north tangent. Anyone who still thinks of a meeting place for young people must have a lot of imagination. And not only the young people also think that most  hardly bother with the wave and the architectural idea behind it ""has been able to make  with something exhilarating, dynamic"". The fact that the entrances and exits should also lead into the underground car parks via the only single-lane tangent path is in my opinion a wrong planning.   ",-0.0871107280254364
55f82a60828463cb2c8b456a,  I can't imagine that the access road will only work via the tangent path. Especially for the  of the buildings at the very back towards Germany (eviva Erlenmatt). Especially since the connections to the  were closed. Think that takes quite annoying then some  in 20er zone to drive to the underground car park.   ,-0.8010558672249317
55f82a60828463cb2c8b456a,"  The topicality in the form of a letter  by  sets facts -concern Discussions, wishes, hopes about access and direction . Don't know if all or only the one underground parking space have received this letter and therefore this information: Access via  will be lifted. From , 28. , the Access to the houses is only possible via .   ",0.016204968094825745
55f82a60828463cb2c8b456a,"  I also don't think it's okay that when asked what should happen to this place, you didn't get a concrete statement. ""This is just going to be a place."" I was told. However, the fact that it is to become one of the largest squares in Basel, which is designed for young people and is used for concerts, has not been communicated (why is certainly clear). You can find the detailed planning online and the start of construction is set for . So hopefully we will have a relaxed year at least in .   ",-0.07320262491703033
55f82a60828463cb2c8b456a,"  Yes, if you want peace and quiet you don't have to move to the Rosental. Perhaps the Bachletten, St. Alban, Riehen or the Bruderholz would be more suitable.   ",0.28062333166599274
55f82a60828463cb2c8b456a,  It's true.. A little little trees.. But otherwise I personally find it quite groovy to see so far!   ,0.9695774938445538
55f82a60828463cb2c8b456a,"  A little more green and shady, otherwise I like it too, I'm looking forward to it ... but the garage exit so into the street is already a bit dangerous ...   ",0.45793721824884415
5602bff1828463a5018b4573,  Good morning It's mine... probably left me unwell  when I left the apartment briefly My  (but also acquaintances / Mrs. ) has me immediately Tel. Contacted. Were you who asked her?? Who can I thank?   ,-0.4019596017897129
5602bff1828463a5018b4573,"  Hello, yes me and my  (I don't know the name anymore) heard the cute black cat on  floor meowing and then asked various s if anyone knows. Unfortunately, I had to leave and my  luckily took care of it. But then I'm glad that the cat has found its way back home.   ",0.7757866811007261
5610230d828463bf708b462c,"  5. No kidding: You can also wrap raw salmon with spices in aluminum foil and ""rinse"" with it. Enjoy your meal!   ",0.9151165126822889
5610230d828463bf708b462c,"  Is there a time when the electricity is cheaper? (and therefore more cost effective to run the dishwasher, washing machine and dryer?)   ",0.14028920978307724
5610d7ba828463fa708b467f,"  Yes, houses 1 and 3 share the same boiler.  I called up the company . The  was also on site, but he did not have a key to the boiler room in house 7 and had to leave again without having done anything. I try to get a key through the administration so that the  can finally fix the fault.   ",-0.38858479261398315
5610d7ba828463fa708b467f,  Thank you very much for the quick response and the efforts.   ,0.9752946754451841
5610d7ba828463fa708b467f,"  yes, thank you very much!   ",0.9808458706829697
5610d7ba828463fa708b467f,"  Yes, thank you very much for your efforts. I have  tried to call Mrs. : She also has no idea where the key is. Mr.  tries to reach them. will let you k ... Sincerely, c.  (Italy)   ",0.606000192463398
5610d7ba828463fa708b467f,  Can anyone tell me which administration / or Wait for us ()? Maybe you have the same boiler room there and accordingly also a key?? c   ,-0.053638093173503876
5610d7ba828463fa708b467f,"  @Familie . Is there any news? After this incident, I question a little the quality of the administration... but in collecting fees they are fast :-(   ",-0.8937197043560445
